Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Ytarget,Easting,Northing
0.6071869737213386,0.6160624629966541,0.6951632297252488,0.5399735379797048,0.27400711366666297,0.33830685747834943,0.5806332267341988,0.5988178003203594,0.5577131909040755,1.0,0.6419664883341222,0.6321744098498654,0.6623452392636887,0.6112637520557799,0.5300584280395874,0.5575701099097189,0.34752470430591953,0.4992357251095927,0.4221771590895548,0.5467468671983964,16.926389887378363,-47.94155057041976,-27.879055818039777
0.8904633781363418,0.23155875386016922,0.6367020494547452,0.18185156878951844,0.41494994319942463,0.645424963177793,0.5124076656197847,0.33018835056926854,0.36759982242775524,0.5199920000995251,0.4560529736469274,0.5117257621518295,0.5220540199937858,0.3927589092348412,0.8981713065790591,0.5401020784876928,0.14405787300806006,0.5620467313221681,0.3957889340347665,0.6760366470385295,8.479821418811145,46.990985216199434,48.76680079966469
0.4406685328863625,0.5090875869453793,0.6099942185287084,0.5147182376301292,0.3016083192391443,0.4297287496990648,0.43079142071117144,0.4018241112546254,0.7509254738321596,0.4784501345943843,0.38025677869375774,0.603644419334838,0.8427463968196329,0.6751678605418607,0.34981990360890625,0.38390933600246513,0.6789252772352873,0.42936445596068346,0.5611584768939378,0.6629829426384481,13.328179841149986,33.24426408004217,44.40593396866133
0.421211398558496,0.5178307633959854,0.05804007269409761,0.2608659501934104,0.449085377063909,0.2913387788710624,0.7497573964478719,0.2707084404141708,0.4101327591108951,0.43696498181467386,0.7663200201432085,0.2951897246374774,0.6946466745778548,0.5037448933702228,0.43033088415316667,0.5161014816393248,0.5054290402585031,0.4453097358459383,0.5052153262147284,0.46835886025054146,9.962444783005674,-28.766088932172384,-46.05731886314941
0.5718264802154688,0.632111545339228,0.7692676250328341,0.23220189962035104,0.8203115087128573,0.18461522445120115,0.47970441100312716,0.6113976957699664,0.521546986484445,0.32299018481763403,0.5306671950024456,0.4187513472176383,0.4239990935566039,0.6445026691175535,0.6306908798741784,0.35475983735805267,0.6192473851654361,0.5799793903840564,0.6163575504937461,0.6386529599675201,18.783414478314157,-31.817503279289937,20.55751725156884
0.435388522259682,0.43854739203541326,0.6456944030800741,0.48041921687947636,0.4851352701444265,0.4981945172408058,0.6960635729145839,0.4122480228263467,0.5626654959700832,0.3866013266062212,0.5293014860531069,0.6273532524172687,0.6424874559467553,0.6384501531006676,0.7726637451518225,0.45448508793928993,0.5838858011830639,0.48833648737830737,0.5432615259550646,0.5111731481823034,16.64231979070351,-31.65954901465662,42.52483174156659
0.5694348475007139,0.6215056601770885,0.4150394717713606,0.6794588878534419,0.3318402965120387,0.29642937709008144,0.6779680758832105,0.6457197389581871,0.5745669696357137,0.5122389436395504,0.5586523620214185,0.365774080030555,0.5267229380914821,0.38847240285421747,0.7232132042389279,0.4310089258109405,0.3389669684107071,0.4866864859601628,0.5565384489512843,0.43842382949334413,17.027552856763037,-19.57577570404623,-31.942465487266645
0.43636921463894407,0.5658472253204707,0.5716840868620394,0.33036041317200626,0.41508899110080083,0.5155784707674432,0.2834987232551843,0.2745361215654474,0.367114551865394,0.3848988299174547,0.6048221442179081,0.6767038424613329,0.6474668694769276,0.4752080119571794,0.5744037301015682,0.31150962312983727,0.4700794910142359,0.491542994443727,0.5430449743541793,0.39421089497869066,14.452608950486137,2.4756431632237863,6.79452305526295
0.6305742544310644,0.7699802612419303,0.5195677869277243,0.45239570060138135,0.595781871982163,0.41961875774191953,0.5365966129197749,0.5142229224769823,0.49322111267277396,0.30025236943491984,0.5639039091621807,0.5486214385766675,0.7391201601201244,0.662893538580225,0.8995541724976319,0.34436173502410217,0.6148152656527371,0.5615848844806804,0.8223116562715883,0.3973875480180443,19.109727591421017,-6.805498135788426,41.54882975880419
0.4338357076544539,0.4323378784735801,0.2226679366465799,0.3278339214556628,0.3702583049463987,0.5032050822576097,0.5544059627435789,0.8287704467016297,0.6249873266399779,0.32991784149635034,0.4320435748387384,0.5478247721260366,0.3111291590414654,0.8091548719984638,0.7537973609185428,0.3860128190106259,0.19475052666424336,0.7352841373908177,0.4776426251922708,0.740698882685299,12.33615716861617,-20.877085980195808,-46.605402141420115
0.3245845983170847,0.43234066915484665,0.5363645354245679,0.40475416438456213,0.41835259736620195,0.5747965469987382,0.3410851052140561,0.48806570687582623,0.4967162732086095,0.495007991593047,0.662072093054347,0.33597500123804264,0.27809896001451323,0.7162885505868599,0.6269933841883157,0.3469963969872003,0.7251065261323979,0.5515434774539927,0.6711665919543152,0.5443381750819943,14.490426059872071,11.185289472237947,19.742026724683996
0.8537073088473064,0.8052312970269474,0.49891084100596217,0.528929635521314,0.5888154666883836,0.6878051286217781,0.3566291467989914,0.6278939520265913,0.6416755404210555,0.1511385338751542,0.3913472989449268,0.21611830013275346,0.47341103596068373,0.6223569278296254,0.8021339080150088,0.46190126320721503,0.737692207278193,0.3295798302069967,0.23999359026422729,0.5236892756172894,18.253279482714127,-36.05061393479582,-20.265099262744922
0.6109909861810768,0.5220796336729866,0.23098552718213278,0.38647540976871475,0.2853978272182719,0.5818915964044672,0.5581660472661912,0.35345814747788906,0.3987257488790189,0.25695760311251964,0.5514469831748031,0.6085299988376603,0.36278797851496114,0.586554814284629,0.4978774098196585,0.34079615724819995,0.4556978977569486,0.38075472994702814,0.4119634069949565,0.33202117259940245,10.828003995944837,-20.785535146478185,42.439619537653044
0.8398070628004628,0.5328414472544281,0.43249794960760546,0.4271827120142755,0.4709082967294679,0.4469322429941682,0.5956375947532913,0.6399548269968631,0.3961554347713858,0.33008203498270394,0.5211048354317903,0.18169300307322567,0.281021305371162,0.7312464933973442,0.8234809055915271,0.41676371525340944,0.5667618737304172,0.5805656392631768,0.9552943065418814,0.7208595183188414,13.021850735332999,-13.363815670630828,47.10582451653677
0.5368763922605019,0.3759386428363978,0.29890630613005664,0.4257703423350345,0.37069120206017986,0.26490119151709407,0.40481415804987303,0.32954641610670976,0.7388246437571052,0.5505554077769076,0.5592630167407163,0.6773050879779615,0.5269644320271423,0.35759602903056154,0.8052424668820994,0.5268304495869846,0.3045636371312564,0.5061330505448843,0.36380532635063234,0.3009937007145445,12.444351817129709,-4.393001578296406,44.42664891134339
0.6894670583838509,0.8296305979831455,0.32953410578471676,0.4740531056273465,0.3871405700254352,0.40660155281483923,0.4130145948996214,0.36626721513504884,0.48562578501607756,0.2914875881784915,0.5990428566611362,0.4767752558719514,0.47811486653237767,0.3498352067064179,0.49091490020266026,0.5570703064372579,0.5544725086144069,0.38931512492317133,0.5096322699791005,0.6590824110673461,15.480210174312075,28.51759613930136,-2.5785783342536206
0.31373084810821683,0.6133031615723803,0.4379643330455947,0.4750777629727782,0.3696161764286052,0.2069213616272756,0.25633624567184243,0.5202135973016141,0.5182604531958541,0.28038925007992266,0.6516392168896716,0.2656173367253255,0.5048113641773305,0.2989478110288891,0.479678660205576,0.45817213299016574,0.3332940596719352,0.4773125043530935,0.6452896908227027,0.4362145255361034,14.261219428749369,-30.032621784164025,36.204265098931344
0.6763683992958007,0.34835781049632697,0.6136506144886047,0.5920518405224682,0.10377241520542663,0.35966200288647443,0.5900230221920988,0.47782610086961635,0.535477544660681,0.32582114951508295,0.5727733621756338,0.4629574964216037,0.6953598922455874,0.5446939010467179,0.6277850276717805,0.3940167667194955,0.39386487773788353,0.4701892177181098,0.5537744302531233,0.46237375130476543,14.545482576174974,1.4234438413611628,34.45493985350704
0.5973414931547923,0.8559156958449966,0.6639390487448507,0.35465850557364936,0.6753100376093388,0.4185800318892662,0.19419122553348867,0.3419457834135169,0.18905428091403775,0.36401318517966474,0.5630335607927518,0.7030554475261067,0.5655044941235262,0.4652868556968529,0.7014016536580778,0.14268168905878598,0.5113681913188717,0.6487695843410802,0.27361718435527493,0.7249164611756587,17.106850547062997,9.241456886204247,-18.089952675674436
0.6043944180618144,0.46149253358429443,0.6288228245237859,0.7034059034087761,0.5166882027668774,0.5180288155322202,0.43315025121156325,0.36865494138931154,0.6064313771850031,0.2876855481108097,0.570626913991276,0.42076210577570355,0.5889863536788343,0.5579822442022598,0.7325567138783923,0.380307850462484,0.4292401718834006,0.3891357955245466,0.42832019319812153,0.5963155550435479,15.669307519090976,-45.35495872800023,32.891547415067734
0.6649752922147896,0.3812238954229574,0.6637152789164025,0.5805110616734825,0.5527228600769367,0.7648074571220964,0.38555890921886393,0.30201615093726447,0.203281156090806,0.6434979451420342,0.6538927688616555,0.47607459091956006,0.5582525314093038,0.31329026498000934,0.9433480993878282,0.46960176851312674,0.49086098132642264,0.6420772437358505,0.5667210927032367,0.5705742731423966,15.080530871567277,10.75448519014384,-46.299236528450734
0.44096475252780304,0.6019184369960795,0.812879894611645,0.5791387764339369,0.7363053501984302,0.40295114133621224,0.3528934174421412,0.49086631355220833,0.48673883341480384,0.5827086525588158,0.3185958835363982,0.683805960061687,0.49061466623763433,0.43044315100938363,0.4257510943662445,0.2203872253537543,0.606829745595614,0.5452580177766895,0.3018305716445341,0.3157121331610048,17.759487908074462,-32.94758763127085,9.626987848205303
0.5067855785646129,0.7915618497513843,0.4973450828589009,0.1965675655761608,0.4501474365619258,0.4390899436269156,0.09448209373474592,0.5029332316878345,0.4424443396505666,0.5225044276043138,0.8245665733019125,0.6309948830706114,0.47349105428258126,0.31647028364872976,0.9624493634517978,0.4598232138298897,0.47535048553404624,0.5307980890217783,0.524403038206935,0.5087876610720248,16.30512467570959,-43.49484070147205,-26.999116271229695
0.4723504925107951,0.44065706731194815,0.53076625468367,0.3254608170358152,0.3774610581320466,0.49654326698415796,0.4640854237993344,0.7659517216758716,0.06850152930775832,0.5823025362317932,0.7384330607748743,0.21164189938305467,0.46209409576379007,0.4397401818271802,0.36656366050241795,0.3428993223135379,0.2926495966265554,0.7944038739286949,0.6347276326977416,0.7463598103009892,10.178800163188571,44.888553725333324,-37.94331142227212
0.6598628729584155,0.3484615489044232,0.4583118008721725,0.4641691030226588,0.2982111102905334,0.5884567841655004,0.46630309867884023,0.4488326694995105,0.5879854724422052,0.4843923620690807,0.5088300433773468,0.6352886948695284,0.3480647917471733,0.6053180268455763,0.666029909601306,0.4083111291739859,0.5260749305857909,0.34872081049473425,0.6329848938116885,0.5019852886279212,9.85422999032302,46.563203307455936,-42.304679837079085
0.47972441311134506,0.6933772751159678,0.43181753002485,0.20928361787335442,0.24615897741432255,0.5722447780850064,0.3088747022284884,0.8082836637235442,0.15642940725369003,0.6738147859597088,0.5905506227254402,0.47068472355609414,0.4308629551408929,0.5689618914015061,0.5716167788769783,0.6056693039844727,0.4916461860381228,0.5566819226254456,0.44038795449343016,0.5234547220698622,17.58395300630483,30.83973481164611,19.628877587813975
0.5999510664349992,0.25643645788609837,0.33695715636245627,0.49826728726861264,0.5149763532943168,0.4525367859333077,0.5054684786499289,0.5707647101604004,0.39472481028079975,0.2994513901795942,0.5883829348902876,0.3551435421456388,0.5780637864752348,0.21651454089843736,0.7313016900393607,0.5175673702726743,0.5146850910963218,0.680203182710435,0.7438859142878066,0.7032075176518948,12.934082149813692,-19.53862308266293,-16.01250362319339
0.28890902665804785,0.3246245180794786,0.4435343566149892,0.4019486312179359,0.56894129196804,0.3704436087951558,0.5309470547177914,0.38459878929253233,0.38363677602661206,0.20439832603771677,0.42849768962262713,0.30622116164257074,0.36430957127357066,0.6787190543380638,0.4351373061236803,0.8192636930383682,0.5532378353372931,0.561806602071106,0.36638703885912693,0.6505123159129069,13.532860354466889,-40.23278859936161,22.47667715287615
0.4720644731746386,0.5465785052278647,0.9127818204684117,0.3855433641284698,0.6672275031739414,0.3738632539376615,0.4973825498917168,0.8109853425280139,0.3812495638201912,0.6913612190814027,0.6615201858112614,0.409647873762,0.6126806293397755,0.6651211324315265,0.670327236561195,0.23220930654982147,0.35494774312342836,0.49764790897016925,0.48364148947779484,0.6371501351164781,18.494598584196783,18.423302651215693,-43.46436592010576
0.5811176973099,0.3157932454347777,0.5916083774338159,0.48044815651931866,0.5754974106939682,0.6441869793642765,0.6288994131222351,0.5896010475440759,0.4672862683781448,0.165929743901073,0.6217826004645097,0.5105763385512212,0.5569568742373829,0.28792483704289784,0.4154298344561644,0.5986640787100448,0.4666607468569884,0.6355084621182618,0.499010455189554,0.5380021467775643,14.955179949666842,-5.984750626039869,-18.470966216938965
0.6912195586771513,0.4455367776032791,0.5497539028422003,0.33635945461594263,0.42077534491105734,0.43356688001268817,0.5363001458205553,0.43129102169258005,0.6721671403655578,0.2818580040114367,0.5337033165793065,0.4257323453172553,0.7384768365069906,0.5349900657809361,0.7317041844038376,0.24403591292664065,0.5164756217435138,0.6663936433569683,0.5070822905814323,0.7117831608639014,14.813859710984165,-37.79617651552212,3.9491292375337252
0.4805111207713914,0.7504401016630434,0.8742999394802824,0.34971412837458205,0.41906264315047986,0.700647771705641,0.7417597497600935,0.423845596750584,0.41320115767700005,0.37456124921830913,0.3683174380669824,0.36296993553956025,0.3599441448711497,0.3732732465744627,0.5720583285749343,0.4842681238414437,0.7250006782656478,0.3862287160492992,0.6420034956211109,0.49710491854360117,15.998138908315644,-0.4823089888729797,29.07231648389636
0.5482333653126346,0.6341209347727207,0.37017578972258824,0.4498033828960711,0.5142896056327769,0.5550371857367729,0.5464464320685312,0.9265198539616926,0.37958493585641284,0.33686226469427477,0.4713726068319558,0.41056386575764076,0.4165828727613453,0.7014206858055989,0.7898815869496126,0.3718246035124013,0.3378526725244886,0.6043331649870441,0.41217673811233624,0.6392071562196281,15.451713913492958,-46.56114788847816,-18.124749706793008
0.5847688334150118,0.2872253067809388,0.7635935191266321,0.6396366905831908,0.3930310545766237,0.4216672837620677,0.5459464571867065,0.5685493971091173,0.5798862217124746,0.7212762685321803,0.5351212401577485,0.37874237584890547,0.3020043496183161,0.37945573677431854,0.5722915285124802,0.7022295764328605,0.3889898854542748,0.567586805298514,0.4923183384248015,0.7324063416215623,16.790651486147485,40.9320402078782,12.589137643700909
0.9211921125523516,0.4431892555866667,0.46348043143348605,0.5386786970435167,0.5944976908681282,0.7602481369349054,0.5910607436960914,0.4514537126020195,0.5693959743364745,0.584903929050697,0.6776262078374732,0.5498370209422153,0.6797456151983035,0.6981135877067284,0.7841417909261847,0.5421681871632001,0.4459353101460051,0.5561494751395396,0.675236758414239,0.3959383073971826,19.798579005913528,-24.12200183999831,38.59777482361871
0.6087628221199113,0.46496837302090044,0.5398270716668274,0.5701447330951309,0.518124931156961,0.4874524012377652,0.29685279625069905,0.638055275539421,0.5778681819860526,0.7444285586481318,0.5164291218714991,0.512078513457261,0.5535292183848143,0.7665594869934462,0.5629856878678478,0.49052710210417017,0.5718536806440147,0.5620697039009916,0.42800005250127904,0.5655752233864234,19.435763884422244,16.252228435398195,11.58631881823046
0.7108125082613802,0.36469912980047176,0.5551830323730131,0.30441603226870423,0.6743503381847296,0.24960674493719143,0.4180808725354707,0.5757658930085016,0.7200323436099644,0.4072413136693838,0.4810794892303576,0.729883897913438,0.29139565091924124,0.13330066046967104,0.6431147664741521,0.38142007192570826,0.30716536018505886,0.6394936843939408,0.5312409415665169,0.4383644198357284,13.818851228850322,-18.828892391058904,-26.704052524636623
0.3700570378845292,0.66541867981392,0.63138929754076,0.3851248800922337,0.775745046716498,0.3182654893582149,0.2717774087214838,0.3953125110384594,0.4710843122939083,0.45399809915439254,0.5259361513553605,0.5294956748258018,0.3217377203616739,0.7441405987266068,0.5649532300564759,0.60762409297643,0.5287707229551162,0.6021573675093205,0.5799969607126567,0.6081291100981946,15.500713770391517,2.0068021177810778,-47.5599218443462
0.6484341826359931,0.7377405098348703,0.5645463872466996,0.49366601343427147,0.4744239185169868,0.6986373783511834,0.40030074079922895,0.8160725438059737,0.4719230546730183,0.20075053921834235,0.5787046497331501,0.3941073677735913,0.6448390324401003,0.39258725157937113,0.5104622433035189,0.1876046422145532,0.39960013298502406,0.17468984115759584,0.2578645961840945,0.6605971132882913,16.919755236855647,4.671027934327967,37.009887390092985
0.6691460470394215,0.5946322099741844,0.3931225971447717,0.3920367296837874,0.48782719549397824,0.3048883980864242,0.7302302040289904,0.6601847034510355,0.4439849548300631,0.4212546117939962,0.5901742030723615,0.21579032342328108,0.47684398861133176,0.3876636888320523,0.42732047017474284,0.41228471887549184,0.7651615513845238,0.6294750981432817,0.4093414275715825,0.629081375259366,11.745876462797863,-31.514554447447296,-47.873058914961284
0.7579642239748927,0.6736812791045382,0.5443775914361597,0.31155882023862286,0.597039104333607,0.5400408474113885,0.6381732992053568,0.6193061350467547,0.6403046780998949,0.3362211328607555,0.74862111876983,0.5092542989795825,0.8355042286946921,0.38645568798848096,0.8371018599184223,0.4791968921887174,0.3672500080134138,0.46257252186374775,0.4468592454348118,0.6041789666837396,17.544536984591474,46.95846277645586,37.47016726841994
0.6310793177936201,0.4364065414334919,0.5320036732758896,0.6861583469987523,0.7572127227609653,0.5465321493944792,0.5084304922947652,0.5323571997693658,0.5729287772109065,0.2624670937292039,0.5236301249849826,0.26469160055016666,0.5766693165160736,0.6105602203498375,0.5049233616770744,0.6714184064723825,0.2739344468620384,0.317074191023649,0.5283468560913794,0.7086988889291347,19.028863269129843,27.51328233611146,2.893713402721197
0.7991588641207577,0.45458865605981025,0.6945193157304765,0.3932727070824396,0.46152506270349675,0.6143171891794441,0.6014128501500311,0.2460232329074455,0.7062826237236508,0.6259574467998561,0.47102654526693544,0.5352288524009987,0.5913106203891966,0.5457424832894077,0.4948765493865052,0.35773327117225984,0.46893553440585095,0.70840361701688,0.5760830474164376,0.4708252051050016,11.415230446298274,43.94989415641891,43.906769851289624
0.6671047233824133,0.07616456739587407,0.7048452643917185,0.1647953396329525,0.4319879488624676,0.31075183545531865,0.3067175246733921,0.708029781412896,0.4058592554635818,0.46960404485090146,0.5536984378991648,0.545874970470449,0.5268800474782851,0.28687781002716306,0.7263786533699502,0.382579154111689,0.2201859860408406,0.47084853461066156,0.7192489372416915,0.6756655706400521,13.484385146333738,39.48273504276489,29.878323577366544
0.504922890441648,0.47194901653899957,0.4882038789527181,0.6773584804106011,0.5478211951453902,0.5455802320683482,0.6586203312800525,0.5524019595521816,0.4381011629751084,0.38748518230774753,0.5501722539393887,0.47848098132920525,0.6273859827401017,0.5107399148511516,0.6869170915759795,0.44027594993577185,0.4858633989595634,0.23785784098607,0.6318332745148209,0.5911457005572502,14.263703701572178,9.789997881108512,49.79341105333374
0.6998655301434756,0.06860881921119621,0.843282487214136,0.3796971810114998,0.6608333628531529,0.3228385006767047,0.5954267836324358,0.33429480195864486,0.3817437324073594,0.7067279066019094,0.5331588652711041,0.5118534416661437,0.6493830861084405,0.5851521102084438,0.5997660060487887,0.5025318290156167,0.863575719293697,0.5258278357521148,0.5248538960508696,0.7092955550060933,13.010352870057421,42.18742350231169,-14.928818454828985
0.7154295057830422,0.7152341657217485,0.6296992251015388,0.24493526754455636,0.742567905149135,0.30670968674096555,0.5484847476413296,0.384785650226357,0.4682176142048533,0.46692024741018523,0.6063151090347523,0.5386515047728702,0.7642259110650222,0.5780841814803412,0.5407030788987126,0.5862226575233148,0.666343318294284,0.3522089157827689,0.5841300987650857,0.6506570930504512,18.631122068193587,-41.15074979480805,26.718828893112686
0.5123184735862851,0.7451128030868616,0.5134835265547115,0.415309842185654,0.4614558897714323,0.4827765520955816,0.3367479841366592,0.2690358463958422,0.724510480517633,0.2890655284642373,0.4187596462737161,0.20115794378753027,0.41633969999955067,0.28015365841559303,0.8230389460009586,0.5926105858077895,0.36128202153457256,0.8686252286586,0.6416210489589559,0.4785069865661471,15.168764660764422,-30.40171375808548,-9.806908639075786
0.193580100437018,0.8900486919318007,0.3308593992141297,0.17746215301750354,0.6475111235534482,0.8501124901641527,0.7121995699493435,0.6072779318791767,0.5700294290088445,0.5462858616390189,0.6688319087340945,0.5202089767659979,0.5311082912420296,0.4915323242513505,0.4643913288357111,0.4123441165165399,0.1980288455664776,0.5197851239197853,0.34690756078829854,0.34784156540509753,15.50512251650732,-45.47727110894619,-2.012437969609117
0.5814351774315959,0.7476933391337092,0.6708920642022693,0.1875212155671086,0.3343906453147788,0.6229712793258698,0.35397069925685964,0.47418237031057825,0.5631220577021568,0.2707035976611139,0.5754573197660331,0.30853538173451134,0.4221454561881674,0.5556546124533133,0.33879936438296276,0.5130802033777119,0.46989676448770773,0.6163640893850187,0.5282664326423351,0.7618944215901075,15.255278104821281,-17.466966923673567,12.750546321837007
0.5735212066964588,0.45925687918660235,0.5536106488351183,0.47141119890693484,0.4959909610420596,0.4865667277756422,0.39642606055065216,0.4002085367501373,0.26139828058827647,0.6818504399798899,0.3826885668301718,0.39255396558701044,0.4040707199941,0.6521029772540179,0.5331000080260992,0.6258458876750285,0.3636638194977142,0.5757790554043215,0.3698288379814407,0.8929374916011239,14.982315127951782,-11.1322710310518,37.367711418633874
0.38347714263935206,0.5763200650499294,0.6289694249591866,0.4540190741500444,0.45955497003625595,0.46074407146382584,0.5093095805324663,0.48728548688374357,0.6270664305035866,0.7515789511514275,0.480751989164494,0.3038467552653392,0.5013826124369726,0.9346325602033584,0.45695037881847367,0.6805163018733166,0.7456672016913424,0.45222912842257595,0.5798796648756217,0.8062331631662009,15.53293732486702,-22.865096822610408,48.408346919929514
0.5005112458600636,0.49501834611278717,0.4498900410966906,0.2621594125976796,0.3873529829511969,0.29495170514574176,0.5078371661455228,0.3821361388127851,0.5142527424749244,0.18182323674655235,0.6076756837123868,0.5925926119891376,0.20711840883264598,0.5647561836021975,0.7610166080510039,0.28257857836809935,0.7448339745373973,0.5965578510626927,0.38932355320264683,0.5236521311494111,13.718841290530781,32.87375091519293,26.82734138645182
0.6362170514796831,0.5392932872886987,0.6149695294171444,0.2747950818411827,0.5147422186063364,0.2661951417593511,0.48584335856531086,0.3595297723015149,0.3644744735528129,0.6041744765606631,0.716320000515149,0.5631862731946005,0.3463275116311784,0.4489688287992317,0.7588354713639327,0.4713472742103978,0.8499140696467216,0.5927439611001494,0.5235002646766195,0.48114374500001805,14.983292911496765,-14.32466733064107,-8.223321783266627
0.5747250879159689,0.5031121614055667,0.6399210945618088,0.5269327299321602,0.36607908831051295,0.27869360231264817,0.2247533724856401,0.5978397440200091,0.3076365105000752,0.09151429496703778,0.6159191790519958,0.8100656301903448,0.514078694238483,0.6426393587220116,0.5894990255121878,0.4377373868925047,0.6224117935748164,0.49130320439172565,0.5347696240582129,0.5869861496143103,16.241109661455955,-21.906549031261925,-7.864299772292981
0.45868104365437534,0.6843560532421453,0.509814272568584,0.2969455031441952,0.571874689713587,0.3442706479034032,0.5069438022323255,0.5105583242143282,0.645920359730211,0.4889963299237421,0.5568264283137314,0.5905269207619791,0.7297096445025278,0.5955707194335629,0.5787998691317279,0.26830311755776604,0.3000359400573841,0.4890846958234999,0.40360778790156254,0.5016381094776101,16.91147818254462,4.269608315824847,23.75823015888915
0.5635943603323577,0.6111387987204672,0.5252050230912713,0.46378326093689504,0.4984207267166242,0.18107263076091817,0.3605021138247414,0.48777740701202316,0.2912067325533294,0.507940265269729,0.7791038766264073,0.6430772433818917,0.48205369784656993,0.7520158009509135,0.5995038366247538,0.4044641827962855,0.37342644615734294,0.48949352293134757,0.436713735908936,0.56160307355405,16.56182280021659,-35.907577502523736,-26.122285423169767
